ID,Type,UGS,Nom,Publié,"Mis en avant ?","Visibilité dans le catalogue","Description courte",Description,"Date de début de promo","Date de fin de promo","État de la TVA","Classe de TVA","En stock ?",Stock,"Montant de stock faible","Autoriser les commandes de produits en rupture ?","Vendre individuellement ?","Poids (kg)","Longueur (cm)","Largeur (cm)","Hauteur (cm)","Autoriser les avis clients ?","Note de commande","Tarif promo","Tarif régulier",Catégories,Étiquettes,"Classe d’expédition",Images,"Limite de téléchargement","Jours d’expiration du téléchargement",Parent,"Groupes de produits","Produits suggérés","Ventes croisées","URL externe","Libellé du bouton",Position
25995,simple,15971,"Aller-retour vers l'au-delà",1,0,visible,,"<p>Isabelle CHALLUT,  2016<br />Sous-titre:  Histoire d'une expérience de mort imminente et d'une guérison spontanée<br />À la fin de l'été 2014, l'auteure consent à ne plus maintenir sa mère sous respirateur artificiel. Sa mère vit une expérience de mort imminente et en reviendra, non seulement radieuse et complètement guérie. Sereine, elle lui parle  de son expérience, des êtres divins qu'elle a rencontrés, des êtres aimés qu'elle a retrouvés, de l'amour, de la vie beaucoup plus vaste que ce que nous voyons et du potentiel immense de l'être humain.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
25996,simple,15973,"L'insolente:  Dialogues avec Pinar Selek",1,0,visible,,"<p>Guillaume GAMBLIN, 2019<br />Sociologue, écrivaine,  féministe, la turque Pinar Selek est connue en raison de la répression dont elle est victime depuis plus de 20 ans de la part de la justice turque. Dans ses entretiens avec l'auteur, elle revient sur son parcours, ses combats auprès des opprimées :  enfants des rues d'Istanbul, prostituées, Kurdes, Arméniennes. Elle raconte la torture et la prison.  Elle est aujourd'hui exilée en France.<br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
25997,simple,15975,"Sans filet",1,0,visible,,"<p>Jérémie JANOT,  2019 <br />L'ex-gardien de but des Verts révèle comment il a appris, lors d'un match à Lille, l'existence de deux demi-soeurs, devenues championnes de France de Rugby.</p><h2 class=""col subheadline margin_bottom_subheadline widescreen-12 desktop-10""> </h2>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
25998,simple,15979,"L'astre mort",1,0,visible,,"<p>Lucien JERPHAGNON, 2017<br />Ce récit autobiographique révèle le secret intime de Jerphagnon, la mutation mystique et philosophique qui fut à la source de son oeuvre, et dévoile tout un pan de sa vie marqué par un engagement religieux qui a beaucoup compté pour lui.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
25999,simple,15981,Réminiscences,1,0,visible,,"<p>Jeanne MAS, 2019<br />Première autobiographie de la chanteuse et actrice franco-américaine.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
26000,simple,15983,"Je suis leur intermédiaire",1,0,visible,,"<p>Valérie SAINPAUL, 2018<br />Devenue l'intermédiaire de mystérieuses voix, aux sources différentes, reçues dans des chapelles, sur des sites mégalithiques ou dans la nature, l 'auteure a une nouvelle révélation. Elle ressent clairement une voix lui demandant de soigner. Un nouveau chemin s'ouvre alors, au long duquel ses ""guides"" l'accompagnent et lui communiquent tout ce qui est nécessaire à la pratique de la guérison...<br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
26001,simple,15985,"Messagère de l'au-delà",1,0,visible,,"<p>Marie SIMONET et Hélène MICH, 1995<br />On trouvera dans cet ouvrage des révélations sur les réalités de l'après vie ainsi que des enseignements qui permettront à chacun de se préparer en toute lucidité au grand passage, au terme duquel nous retrouverons ceux que nous avons aimés et qui nous attendent.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
26002,simple,15988,"Le grand tournant",1,0,visible,,"<p>Gregg BRADEN, 2014<br />Sous-titre:  Développer la résistance communautaire en cette ère d'extrêmes<br />« Le Grand Tournant » identifie les extrêmes qui modifient le monde et notre existence, et nous indique les stratégies à adopter pour tirer profit de cette transformation.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26003,simple,15987,"Dieu est amour",1,0,visible,,"<p>Jean-Loup ADENOR et Timothée de RAUGLAUDRE, 2019<br />Au cours de leurs deux ans d'enquête, les auteurs sont parvenus à infiltrer ces groupes ""ex-gays"" , Courage et Torrents de vie, qui, dans le plus grand secret, tentent par la prière et de pseudo-thérapies de chasser le ""péché"" de l'homosexualité.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
26004,simple,15991,"Le souffle de la grâce",1,0,visible,,"<p>Gregory MUTOMBO, 2019<br />Plus de cent témoignages d'expériences concrètes dans lesquelles le chaos existentiel s'est retrouvé balayé par un vent d'amour divin. Abordant aussi bien le domaine professionnel, familial, relationnel que médical, ces récits invitent à l'identification puis  à s'ouvrir tout entier à ces espaces intérieurs qui génèrent des miracles prenant forme dans la matière et déjouant toutes les lois humaines.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
26005,simple,15993,"Les grands navigateurs de Saint-Malo",1,0,visible,,"<p>Dominique LE BRUN et Benoît COLNOT (illustrations), <br />Dans ces pages nous attendent Surcouf, Jacques Cartier, Duguay-Trouin, Bouvet de Lozier, Marion-Dufresne, Mahé de La Bourdonnais pour n’en citer que quelques-uns ...</p>",,,taxable,,1,,,0,0,,,,,1,,,,Voyages,,,,,,,,,,,,0
26006,simple,15998,"J'invite la lune",1,0,visible,,"<p>COLLECTIF<br />Poèmes dédiés à la lune par plusieurs poètes chinois anciens.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Théâtre - Poésie",,,,,,,,,,,,0
26007,simple,16003,"Au secours!",1,0,visible,,"<p>Marc BERNARD,  1931<br />Un petit employé s'échappe de son bureau, et devient apprenti dans une fabrique de chaussures. Il apprend à connaître le travail, l'amitié, les hommes. Cependant sa mère meurt près de lui, de misère ou de faim. C'est tout. Un récit bref,  ni populiste, ni prolétarien, ni réaliste</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
26008,simple,16005,"La mer et l'océan:  Une anthologie poétique",1,0,visible,,"<p>Sous la direction de Thierry SAJAT, 2019</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Théâtre - Poésie",,,,,,,,,,,,0
26009,simple,16007,"Le coeur de l'Angleterre",1,0,visible,,"<p>Jonathan COE,  2019<br />A travers la famille Trotter,  une chronique d'une ironie mordante de l'histoire politique de l'Angleterre des années 2010, du premier gouvernement de coalition aux émeutes de Londres en 2011, de la fièvre joyeuse  des Jeux Olympiques de 2012 au  référendum sur le Brexit.  Les désillusions publiques et privées d'une nation en crise.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
26010,simple,16009,"La vengeance des mères",1,0,visible,,"<p>Jim FERGUS,  2016<br /> (Tome 2 de la trilogie ""Mille femmes blanches) <br />1875. Pour favoriser l’intégration, un chef cheyenne, Little Wolf, propose au président Grant d’échanger mille chevaux contre mille femmes blanches pour les marier à ses guerriers. Grant accepte et envoie dans les contrées reculées du Nebraska les premières femmes, pour la plupart « recrutées » de force dans les pénitenciers et les asiles du pays.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
26011,simple,16011,"Le saloon de la dernière chance",1,0,visible,,"<p>Lee FLOREN et Florian ROBINET,  1977<br />Un western.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
26012,simple,16013,"La femme du shérif",1,0,visible,,"<p>William HOPSON,  1977<br />Un western.  ""<em>Pourquoi ma mère s'est-elle enfuie du ranch quelques heures avant ma naissance L'homme se dressa et repoussa la chaise, les yeux brillants de colère. - J'en ai marre de tes questions! beugla-t-il. Tu auras ta réponse en enfer. Et maintenant, saute sur ton canasson et fous-moi le camp d'ici en vitesse, parce que... Il ne put achever sa phrase.</em> ""</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
26013,simple,16015,"Une fille sur la piste",1,0,visible,,"<p>Louis L'AMOUR, 1973<br />I<em>""— Kedrick vous tuera, Dornie. C'est lui qui gagnera. Burwick lui-même ne lui résistera pas.</em><br /><em>Puis, brusquement, se souvenant d'une expression fugace qu'il avait remarqué sur le visage de l'outlaw, il s'écria, mû par un fol espoir :</em><br /><em>— Dornie ! Là, derrière vous ! Le mustang gris !</em><br /><em>Shaw pirouetta, livide, avec un air de bête traquée, et le colonel, le souffle rauque, dégaina, triomphant…</em></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
26014,simple,16017,"Le butin du hors-la-loi",1,0,visible,,"<p>Paul Evan LEHMAN,  1976<br />Un western.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
26015,simple,16019,"Le chasseur d'Apaches",1,0,visible,,"<p>Gordon SHIRREFFS,  1977<br />Un western.  La guerre entre les yankees, les apaches et les mexicains dans ce qu'elle a de plus noir. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
26016,simple,16021,"Une fille indomptable",1,0,visible,,"<p>Tom WEST,  1977<br />Un western.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
26017,simple,16023,"Mademoiselle Chat",1,0,visible,,"<p>Jean VAUTRIN et Dan FRANCK,  2005<br />Une aventure de Boro, reporter photographe:  1939. Hitler s'apprête à mettre l'Europe à feu et à sang. En Inde, Boro a rencontré une fausse princesse roumaine qui lui accorde ses faveurs mais lui interdit d'utiliser sa machine à écrire.   En la dérobant, Boro s'empare du plus sophistiqué des instruments de décodage du IIIe Reich. Désormais où qu'il aille, les nazis ne le lâcheront plus.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
26018,simple,16025,"Le bonheur n'a pas de rides",1,0,visible,,"<p>Anne-Gaëlle HUON,  2019<br />Paulette a 85 ans, un caractère bien trempé, et pas toute sa tête. Enfin, à ce qu’elle prétend. Lorsqu’elle se retrouve bien malgré elle la nouvelle pensionnaire de l’Auberge de Monsieur Yvon, elle n’a qu’une obsession : en partir ! Mais c’est sans compter sur l’étrange fascination que les autres habitants et leurs secrets vont bientôt exercer sur elle.<br /><br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
26019,simple,16027,"Ce que je peux te dire d'elle",1,0,visible,,"<p>Anne ICART,  2014<br />Violette a accouché dans la nuit d’un petit garçon. Blanche est bouleversée : elle ne savait même pas que sa fille était enceinte. Et puis un garçon, le premier au bout de cette lignée de filles, quelle histoire… Dans le train qui la mène de Toulouse vers Paris, Blanche relit les carnets de moleskine destinés à Violette où, remontant le fil du temps, elle a essayé de se souvenir de tout, tout ce qu’elle peut lui dire d’elles… Elles : cette tribu de femmes, de soeurs, de mères …</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
26020,simple,16029,"Partir, Calcutta",1,0,visible,,"<p>Dominique SIGAUD,  2014<br />Récit du séjour solitaire de la narratrice dans Calcutta, arpentant la ville comme on marcherait au-dedans de soi, assistant à son propre retournement. Elle ignore la place que prendra la voix de Marguerite Duras, résonnant avec ce désir d’ailleurs et de partir qui ne saurait trouver son apaisement que là, dans cet entrelacs de rues, de gens, dans le flux impassible du Gange ou les palais délabrés.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
26021,simple,16031,"Trois jours chez ma mère",1,0,visible,,"<p>François WEYERGANS,  2005 - Prix Goncourt<br />Le héros de ce roman, un homme désemparé, décide, le jour de ses cinquante ans, d'annuler tous ces rendez-vous afin d'essayer de savoir où il en est. Il voudrait changer de vie, de métier, de femme, de ville, et même d'époque ! ""Je refuse, se dit-il, le côté vomitoire de celui qui se penche sur son passé, je veux m'élancer vers le futur"". </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
26022,simple,16033,Paz,1,0,visible,,"<p>Caryl FÉREY, 2019<br />Des corps mutilés rappelant les pires heures de la Violencia sont retrouvés aux quatre coins du pays. Le chef de la police de Bogota ne sait sur qui porter ses soupçons : narcos, anciens Farc ou paramilitaires opposés au processus de paix ? Il doit impérativement faire cesser l'hécatombe au plus vite, avant que la presse ne s'en mêle...</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26023,simple,16035,"Communiquer par signes avec bébé",1,0,visible,,"<p>Nathanaëlle BOUHIER-CHARLES,  2014<br />Pour approfondir le lien parents-enfants.  Une palette de signes correspondant à ses centres d’intérêt (repas, jeu, toilette, transports, animaux, émotions) offre à votre bébé les outils nécessaires pour exprimer ses besoins et être compris.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Divers,,,,,,,,,,,,0
26024,simple,16037,"Les lois du succès,  Tome 2",1,0,visible,,"<p>Napoleon HILL,  édition de 2012<br />17 principes de succès en 4 tomes.  Ce tome contient les principes 5 à 8.  En 1908 Napoleon Hill a été approché par Andrew Carnegie qui lui a offert de rencontrer les hommes les plus puissants de l'époque, et cela, dans le but de découvrir les secrets de leur succès. Une fois cette philosophie décrite bien clairement, elle pourrait être utilisée par tous ceux qui voulaient s'aider à créer leur propre réussite et réaliser leurs rêves.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26025,simple,16039,"ABC de la psychologie et de la psychanalyse",1,0,visible,,"<p>Corinne MOREL, 1995<br />Réponses à des questions telles que :  Comment se construit la personnalité ? Pourquoi rêvons-nous ? D'où proviennent les conflits psychiatriques ? À quoi correspond l'inconscient ? Qu'appelle-t-on maladie psychosomatique ? Quelle est la différence entre un psychologue et un sychanalyste ?</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26026,simple,16041,"Dharma et vie quotidienne",1,0,visible,,"<p>Bokar RIMPOCHÉ, 1990<br />Enseignements du bouddhisme tibétain.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
26027,simple,16043,"Dis, la vie, comment ça marche?",1,0,visible,,"<p>Elsa SOLAL,  1999<br />Théâtre.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Théâtre - Poésie",,,,,,,,,,,,0
26028,simple,16045,"Slow train",1,0,visible,,"<p>Juliette LABARONNE, 2019<br />Sous-titre:  30 échappées ferroviaires pour citadins en mal de nature<br />Trente échappées pour clochards célestes contemporains. À l’heure où les changements climatiques pèsent déjà sur notre quotidien, où l’on commence à pointer les ravages du tourisme de masse, découvrir la France à rythme ralenti nous offre plus de dépaysement que de sauter dans un avion. </p>",,,taxable,,1,,,0,0,,,,,1,,,,Voyages,,,,,,,,,,,,0
26029,simple,16047,"La maison des marées",1,0,visible,,"<p>Kenneth WHITE, 2005<br />L'auteur,  écossais,  nous raconte ses voyages immobiles, ses randonnées à travers le paysage armoricain, ses rencontres avec les fantômes de moines celtes navigateurs, ses curiosités et ses songes, au fil d'une géographie poétique de la Bretagne, merveille d'élégance, de style et de liberté d'esprit.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
26030,simple,16051,"Mieux dans mon assiette avec le cancer",1,0,visible,,"<p>Grégory CUILLERON, <br />L'auteur,  cuisinier,  a pris les conseils de diététiciens pour élaborer les recettes qui permettent de manger avec plaisir durant les traitements.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
26031,simple,16053,"L'art du dessin enseigné par les maîtres: De Dürer à Picasso",1,0,visible,,"<p>Bernard DUCOURANT dit DUC,  1989<br />L'Art du dessin enseigné par les maîtres est un cours de dessin fondé sur les citations les plus utiles des plus grands maîtres regroupées par thèmes techniques : Le corps humain, Le croquis, La perspective, Le paysage... enseignés et illustrés par Dürer, Vinci, Michel-Ange, Van Gogh, Matisse, Picasso, ...<br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Arts - Culture",,,,,,,,,,,,0
26032,simple,16055,"Les huiles végétales:  Protéger,  nourrir,  régénérer",1,0,visible,,"<p>Sylvie FABRE, 2016<br />Des conseils pour utiliser les vertus thérapeutiques des huiles végétales : argan, noix, noisette, abricot, olive, etc., avec des astuces pour prendre soin de soi et de sa maison, ainsi que pour leur emploi en cuisine.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
26033,simple,16057,"Out of the box!  La joie à roulettes",1,0,visible,,"<p>Marie-Caroline SCHÜRR,  2016<br />Une autobiographie: <em> </em>L'auteur est handicapée moteur de naissance. Elle n’a l’usage ni de ses bras ni de ses jambes mais ne recule devant aucune activité que l’on croirait réservée à des personnes « ordinaires ». Elle passe son CAPES d’anglais en 2008 et enseigne depuis dans des collèges et lycées.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
